occurrences,pct,param1,param2,param3,value1,value2,value3,nrn
22,0.0038691523039043265,10,1,1,8,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
12,0.002110446711220542,10,1,1,3,1,1,5686
22,0.0038691523039043265,10,1,1,8,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
9,0.0015828350334154062,10,1,1,9,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
16,0.0028139289482940555,10,1,1,7,1,1,5686
1,0.00017587055926837847,10,1,1,8,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,3,1,1,5686
1,0.00017587055926837847,10,1,1,8,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,9,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
3,0.0005276116778051355,10,1,1,7,1,1,5686
11,0.0019345761519521632,10,1,5,8,1,1,5686
6,0.001055223355610271,10,1,5,10,1,1,5686
3,0.0005276116778051355,10,1,5,3,1,2,5686
4,0.0007034822370735139,10,1,5,8,1,3,5686
6,0.001055223355610271,10,1,5,10,1,1,5686
6,0.001055223355610271,10,1,5,10,1,1,5686
4,0.0007034822370735139,10,1,5,9,1,2,5686
6,0.001055223355610271,10,1,5,10,1,1,5686
13,0.0022863172704889203,10,1,5,7,1,6,5686
4,0.0007034822370735139,10,1,7,8,1,8,5686
10,0.0017587055926837848,10,1,7,10,1,10,5686
5,0.0008793527963418924,10,1,7,3,1,4,5686
5,0.0008793527963418924,10,1,7,8,1,6,5686
10,0.0017587055926837848,10,1,7,10,1,10,5686
10,0.0017587055926837848,10,1,7,10,1,10,5686
2,0.00035174111853675694,10,1,7,9,1,3,5686
2,0.00035174111853675694,10,1,7,10,1,5,5686
16,0.0028139289482940555,10,1,7,7,1,4,5686
0,0.0,10,1,6,8,1,9,5686
5,0.0008793527963418924,10,1,6,10,1,7,5686
3,0.0005276116778051355,10,1,6,3,1,7,5686
17,0.002989799507562434,10,1,6,8,1,6,5686
7,0.0012310939148786493,10,1,6,10,1,3,5686
10,0.0017587055926837848,10,1,6,10,1,6,5686
5,0.0008793527963418924,10,1,6,9,1,7,5686
1,0.00017587055926837847,10,1,6,10,1,10,5686
4,0.0007034822370735139,10,1,6,7,1,7,5686
0,0.0,10,1,8,8,1,1,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
1,0.00017587055926837847,10,1,8,3,1,10,5686
3,0.0005276116778051355,10,1,8,8,1,8,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
7,0.0012310939148786493,10,1,8,9,1,7,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
5,0.0008793527963418924,10,1,8,7,1,8,5686
5,0.0008793527963418924,10,1,5,8,1,10,5686
2,0.00035174111853675694,10,1,5,10,1,2,5686
2,0.00035174111853675694,10,1,5,3,1,5,5686
18,0.0031656700668308124,10,1,5,8,1,6,5686
7,0.0012310939148786493,10,1,5,10,1,6,5686
3,0.0005276116778051355,10,1,5,10,1,10,5686
4,0.0007034822370735139,10,1,5,9,1,2,5686
2,0.00035174111853675694,10,1,5,10,1,9,5686
14,0.0024621878297572987,10,1,5,7,1,7,5686
3,0.0005276116778051355,10,1,4,8,1,10,5686
17,0.002989799507562434,10,1,4,10,1,6,5686
8,0.0014069644741470278,10,1,4,3,1,5,5686
29,0.005100246218782975,10,1,4,8,1,5,5686
4,0.0007034822370735139,10,1,4,10,1,1,5686
1,0.00017587055926837847,10,1,4,10,1,8,5686
13,0.0022863172704889203,10,1,4,9,1,5,5686
0,0.0,10,1,4,10,1,10,5686
46,0.00809004572634541,10,1,4,7,1,5,5686
8,0.0014069644741470278,10,1,7,8,1,1,5686
3,0.0005276116778051355,10,1,7,10,1,5,5686
9,0.0015828350334154062,10,1,7,3,1,6,5686
10,0.0017587055926837848,10,1,7,8,1,7,5686
6,0.001055223355610271,10,1,7,10,1,7,5686
6,0.001055223355610271,10,1,7,10,1,7,5686
0,0.0,10,1,7,9,1,3,5686
8,0.0014069644741470278,10,1,7,10,1,1,5686
21,0.003693281744635948,10,1,7,7,1,4,5686
14,0.0024621878297572987,10,1,6,8,1,5,5686
9,0.0015828350334154062,10,1,6,10,1,4,5686
2,0.00035174111853675694,10,1,6,3,1,6,5686
7,0.0012310939148786493,10,1,6,8,1,8,5686
9,0.0015828350334154062,10,1,6,10,1,6,5686
9,0.0015828350334154062,10,1,6,10,1,4,5686
6,0.001055223355610271,10,1,6,9,1,7,5686
5,0.0008793527963418924,10,1,6,10,1,8,5686
11,0.0019345761519521632,10,1,6,7,1,7,5686
7,0.0012310939148786493,10,1,6,8,1,8,5686
9,0.0015828350334154062,10,1,6,10,1,4,5686
0,0.0,10,1,6,3,1,3,5686
29,0.005100246218782975,10,1,6,8,1,5,5686
9,0.0015828350334154062,10,1,6,10,1,4,5686
9,0.0015828350334154062,10,1,6,10,1,7,5686
4,0.0007034822370735139,10,1,6,9,1,6,5686
10,0.0017587055926837848,10,1,6,10,1,6,5686
31,0.005451987337319733,10,1,6,7,1,4,5686
0,0.0,10,1,7,8,1,10,5686
24,0.004220893422441084,10,1,7,10,1,6,5686
4,0.0007034822370735139,10,1,7,3,1,7,5686
0,0.0,10,1,7,8,1,8,5686
0,0.0,10,1,7,10,1,3,5686
24,0.004220893422441084,10,1,7,10,1,6,5686
0,0.0,10,1,7,9,1,9,5686
1,0.00017587055926837847,10,1,7,10,1,8,5686
0,0.0,10,1,7,7,1,8,5686
0,0.0,10,1,5,8,1,1,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
18,0.0031656700668308124,10,1,5,3,1,5,5686
1,0.00017587055926837847,10,1,5,8,1,7,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
0,0.0,10,1,5,9,1,7,5686
19,0.003341540626099191,10,1,5,10,1,6,5686
55,0.009672880759760817,10,1,5,7,1,6,5686
4,0.0007034822370735139,10,1,0,8,1,1,5686
0,0.0,10,1,0,10,1,111.7,5686
0,0.0,10,1,0,3,1,1,5686
0,0.0,10,1,0,8,1,6.27,5686
0,0.0,10,1,0,10,1,254.76,5686
0,0.0,10,1,0,10,1,316.06,5686
0,0.0,10,1,0,9,1,0,5686
0,0.0,10,1,0,10,1,723.21,5686
0,0.0,10,1,0,7,1,51.37,5686
4,0.0007034822370735139,10,1,10,8,1,10,5686
3,0.0005276116778051355,10,1,10,10,1,10,5686
3,0.0005276116778051355,10,1,10,3,1,10,5686
4,0.0007034822370735139,10,1,10,8,1,10,5686
3,0.0005276116778051355,10,1,10,10,1,10,5686
3,0.0005276116778051355,10,1,10,10,1,10,5686
4,0.0007034822370735139,10,1,10,9,1,10,5686
3,0.0005276116778051355,10,1,10,10,1,10,5686
15,0.002638058389025677,10,1,10,7,1,10,5686
6,0.001055223355610271,10,1,1,8,1,1,5686
4,0.0007034822370735139,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,3,1,1,5686
6,0.001055223355610271,10,1,1,8,1,1,5686
4,0.0007034822370735139,10,1,1,10,1,1,5686
4,0.0007034822370735139,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,9,1,1,5686
4,0.0007034822370735139,10,1,1,10,1,1,5686
12,0.002110446711220542,10,1,1,7,1,1,5686
5,0.0008793527963418924,10,1,3,8,1,8,5686
7,0.0012310939148786493,10,1,3,10,1,10,5686
0,0.0,10,1,3,3,1,1,5686
10,0.0017587055926837848,10,1,3,8,1,1,5686
5,0.0008793527963418924,10,1,3,10,1,7,5686
7,0.0012310939148786493,10,1,3,10,1,6,5686
2,0.00035174111853675694,10,1,3,9,1,8,5686
0,0.0,10,1,3,10,1,2,5686
8,0.0014069644741470278,10,1,3,7,1,3,5686
13,0.0022863172704889203,10,1,1,8,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,3,1,1,5686
13,0.0022863172704889203,10,1,1,8,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
6,0.001055223355610271,10,1,1,9,1,1,5686
8,0.0014069644741470278,10,1,1,10,1,1,5686
12,0.002110446711220542,10,1,1,7,1,1,5686
4,0.0007034822370735139,10,1,7,8,1,4,5686
6,0.001055223355610271,10,1,7,10,1,6,5686
3,0.0005276116778051355,10,1,7,3,1,5,5686
3,0.0005276116778051355,10,1,7,8,1,8,5686
5,0.0008793527963418924,10,1,7,10,1,10,5686
6,0.001055223355610271,10,1,7,10,1,8,5686
10,0.0017587055926837848,10,1,7,9,1,1,5686
6,0.001055223355610271,10,1,7,10,1,8,5686
11,0.0019345761519521632,10,1,7,7,1,6,5686
10,0.0017587055926837848,10,1,1,8,1,1,5686
5,0.0008793527963418924,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,3,1,1,5686
10,0.0017587055926837848,10,1,1,8,1,1,5686
5,0.0008793527963418924,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,10,1,1,5686
3,0.0005276116778051355,10,1,1,9,1,1,5686
5,0.0008793527963418924,10,1,1,10,1,1,5686
7,0.0012310939148786493,10,1,1,7,1,1,5686
3,0.0005276116778051355,10,1,1,8,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,3,1,1,5686
3,0.0005276116778051355,10,1,1,8,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,9,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
4,0.0007034822370735139,10,1,1,7,1,1,5686
9,0.0015828350334154062,10,1,5,8,1,1,5686
7,0.0012310939148786493,10,1,5,10,1,1,5686
1,0.00017587055926837847,10,1,5,3,1,2,5686
2,0.00035174111853675694,10,1,5,8,1,3,5686
7,0.0012310939148786493,10,1,5,10,1,1,5686
7,0.0012310939148786493,10,1,5,10,1,1,5686
0,0.0,10,1,5,9,1,2,5686
7,0.0012310939148786493,10,1,5,10,1,1,5686
10,0.0017587055926837848,10,1,5,7,1,6,5686
3,0.0005276116778051355,10,1,7,8,1,8,5686
6,0.001055223355610271,10,1,7,10,1,10,5686
3,0.0005276116778051355,10,1,7,3,1,4,5686
4,0.0007034822370735139,10,1,7,8,1,6,5686
6,0.001055223355610271,10,1,7,10,1,10,5686
6,0.001055223355610271,10,1,7,10,1,10,5686
4,0.0007034822370735139,10,1,7,9,1,3,5686
10,0.0017587055926837848,10,1,7,10,1,5,5686
7,0.0012310939148786493,10,1,7,7,1,4,5686
0,0.0,10,1,6,8,1,9,5686
6,0.001055223355610271,10,1,6,10,1,7,5686
1,0.00017587055926837847,10,1,6,3,1,7,5686
11,0.0019345761519521632,10,1,6,8,1,6,5686
3,0.0005276116778051355,10,1,6,10,1,3,5686
6,0.001055223355610271,10,1,6,10,1,6,5686
1,0.00017587055926837847,10,1,6,9,1,7,5686
1,0.00017587055926837847,10,1,6,10,1,10,5686
6,0.001055223355610271,10,1,6,7,1,7,5686
0,0.0,10,1,8,8,1,1,5686
3,0.0005276116778051355,10,1,8,10,1,10,5686
2,0.00035174111853675694,10,1,8,3,1,10,5686
4,0.0007034822370735139,10,1,8,8,1,8,5686
3,0.0005276116778051355,10,1,8,10,1,10,5686
3,0.0005276116778051355,10,1,8,10,1,10,5686
5,0.0008793527963418924,10,1,8,9,1,7,5686
3,0.0005276116778051355,10,1,8,10,1,10,5686
3,0.0005276116778051355,10,1,8,7,1,8,5686
5,0.0008793527963418924,10,1,5,8,1,10,5686
4,0.0007034822370735139,10,1,5,10,1,2,5686
3,0.0005276116778051355,10,1,5,3,1,5,5686
15,0.002638058389025677,10,1,5,8,1,6,5686
9,0.0015828350334154062,10,1,5,10,1,6,5686
3,0.0005276116778051355,10,1,5,10,1,10,5686
3,0.0005276116778051355,10,1,5,9,1,2,5686
0,0.0,10,1,5,10,1,9,5686
5,0.0008793527963418924,10,1,5,7,1,7,5686
3,0.0005276116778051355,10,1,4,8,1,10,5686
14,0.0024621878297572987,10,1,4,10,1,6,5686
3,0.0005276116778051355,10,1,4,3,1,5,5686
24,0.004220893422441084,10,1,4,8,1,5,5686
0,0.0,10,1,4,10,1,1,5686
1,0.00017587055926837847,10,1,4,10,1,8,5686
9,0.0015828350334154062,10,1,4,9,1,5,5686
2,0.00035174111853675694,10,1,4,10,1,10,5686
24,0.004220893422441084,10,1,4,7,1,5,5686
10,0.0017587055926837848,10,1,7,8,1,1,5686
5,0.0008793527963418924,10,1,7,10,1,5,5686
3,0.0005276116778051355,10,1,7,3,1,6,5686
9,0.0015828350334154062,10,1,7,8,1,7,5686
5,0.0008793527963418924,10,1,7,10,1,7,5686
5,0.0008793527963418924,10,1,7,10,1,7,5686
3,0.0005276116778051355,10,1,7,9,1,3,5686
4,0.0007034822370735139,10,1,7,10,1,1,5686
11,0.0019345761519521632,10,1,7,7,1,4,5686
11,0.0019345761519521632,10,1,6,8,1,5,5686
8,0.0014069644741470278,10,1,6,10,1,4,5686
3,0.0005276116778051355,10,1,6,3,1,6,5686
7,0.0012310939148786493,10,1,6,8,1,8,5686
14,0.0024621878297572987,10,1,6,10,1,6,5686
8,0.0014069644741470278,10,1,6,10,1,4,5686
7,0.0012310939148786493,10,1,6,9,1,7,5686
2,0.00035174111853675694,10,1,6,10,1,8,5686
11,0.0019345761519521632,10,1,6,7,1,7,5686
8,0.0014069644741470278,10,1,6,8,1,8,5686
14,0.0024621878297572987,10,1,6,10,1,4,5686
6,0.001055223355610271,10,1,6,3,1,3,5686
10,0.0017587055926837848,10,1,6,8,1,5,5686
14,0.0024621878297572987,10,1,6,10,1,4,5686
8,0.0014069644741470278,10,1,6,10,1,7,5686
4,0.0007034822370735139,10,1,6,9,1,6,5686
7,0.0012310939148786493,10,1,6,10,1,6,5686
11,0.0019345761519521632,10,1,6,7,1,4,5686
0,0.0,10,1,7,8,1,10,5686
15,0.002638058389025677,10,1,7,10,1,6,5686
4,0.0007034822370735139,10,1,7,3,1,7,5686
0,0.0,10,1,7,8,1,8,5686
5,0.0008793527963418924,10,1,7,10,1,3,5686
15,0.002638058389025677,10,1,7,10,1,6,5686
0,0.0,10,1,7,9,1,9,5686
0,0.0,10,1,7,10,1,8,5686
0,0.0,10,1,7,7,1,8,5686
0,0.0,10,1,5,8,1,1,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
2,0.00035174111853675694,10,1,5,3,1,5,5686
1,0.00017587055926837847,10,1,5,8,1,7,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
1,0.00017587055926837847,10,1,5,10,1,7,5686
3,0.0005276116778051355,10,1,5,9,1,7,5686
13,0.0022863172704889203,10,1,5,10,1,6,5686
39,0.00685895181146676,10,1,5,7,1,6,5686
6,0.001055223355610271,10,1,0,8,1,1,5686
0,0.0,10,1,0,10,1,111.7,5686
0,0.0,10,1,0,3,1,1,5686
0,0.0,10,1,0,8,1,6.27,5686
0,0.0,10,1,0,10,1,254.76,5686
0,0.0,10,1,0,10,1,316.06,5686
0,0.0,10,1,0,9,1,0,5686
0,0.0,10,1,0,10,1,723.21,5686
0,0.0,10,1,0,7,1,51.37,5686
12,0.002110446711220542,10,10,1,8,10,1,5686
2,0.00035174111853675694,10,10,1,10,10,1,5686
6,0.001055223355610271,10,10,1,3,10,1,5686
12,0.002110446711220542,10,10,1,8,10,1,5686
2,0.00035174111853675694,10,10,1,10,10,1,5686
2,0.00035174111853675694,10,10,1,10,10,1,5686
2,0.00035174111853675694,10,10,1,9,10,1,5686
2,0.00035174111853675694,10,10,1,10,10,1,5686
24,0.004220893422441084,10,10,1,7,10,1,5686
5,0.0008793527963418924,10,10,3,8,10,8,5686
3,0.0005276116778051355,10,10,3,10,10,10,5686
3,0.0005276116778051355,10,10,3,3,10,1,5686
14,0.0024621878297572987,10,10,3,8,10,1,5686
0,0.0,10,10,3,10,10,7,5686
2,0.00035174111853675694,10,10,3,10,10,6,5686
2,0.00035174111853675694,10,10,3,9,10,8,5686
3,0.0005276116778051355,10,10,3,10,10,2,5686
22,0.0038691523039043265,10,10,3,7,10,3,5686
4,0.0007034822370735139,10,10,1,8,10,1,5686
3,0.0005276116778051355,10,10,1,10,10,1,5686
6,0.001055223355610271,10,10,1,3,10,1,5686
4,0.0007034822370735139,10,10,1,8,10,1,5686
3,0.0005276116778051355,10,10,1,10,10,1,5686
3,0.0005276116778051355,10,10,1,10,10,1,5686
1,0.00017587055926837847,10,10,1,9,10,1,5686
3,0.0005276116778051355,10,10,1,10,10,1,5686
4,0.0007034822370735139,10,10,1,7,10,1,5686
7,0.0012310939148786493,10,10,7,8,10,4,5686
6,0.001055223355610271,10,10,7,10,10,6,5686
2,0.00035174111853675694,10,10,7,3,10,5,5686
8,0.0014069644741470278,10,10,7,8,10,8,5686
3,0.0005276116778051355,10,10,7,10,10,10,5686
5,0.0008793527963418924,10,10,7,10,10,8,5686
1,0.00017587055926837847,10,10,7,9,10,1,5686
5,0.0008793527963418924,10,10,7,10,10,8,5686
20,0.0035174111853675696,10,10,7,7,10,6,5686
16,0.0028139289482940555,10,10,1,8,10,1,5686
8,0.0014069644741470278,10,10,1,10,10,1,5686
4,0.0007034822370735139,10,10,1,3,10,1,5686
16,0.0028139289482940555,10,10,1,8,10,1,5686
8,0.0014069644741470278,10,10,1,10,10,1,5686
8,0.0014069644741470278,10,10,1,10,10,1,5686
7,0.0012310939148786493,10,10,1,9,10,1,5686
8,0.0014069644741470278,10,10,1,10,10,1,5686
24,0.004220893422441084,10,10,1,7,10,1,5686
1,0.00017587055926837847,10,10,1,8,10,1,5686
1,0.00017587055926837847,10,10,1,10,10,1,5686
2,0.00035174111853675694,10,10,1,3,10,1,5686
1,0.00017587055926837847,10,10,1,8,10,1,5686
1,0.00017587055926837847,10,10,1,10,10,1,5686
1,0.00017587055926837847,10,10,1,10,10,1,5686
0,0.0,10,10,1,9,10,1,5686
1,0.00017587055926837847,10,10,1,10,10,1,5686
0,0.0,10,10,1,7,10,1,5686
24,0.004220893422441084,10,10,5,8,10,1,5686
9,0.0015828350334154062,10,10,5,10,10,1,5686
1,0.00017587055926837847,10,10,5,3,10,2,5686
4,0.0007034822370735139,10,10,5,8,10,3,5686
9,0.0015828350334154062,10,10,5,10,10,1,5686
9,0.0015828350334154062,10,10,5,10,10,1,5686
1,0.00017587055926837847,10,10,5,9,10,2,5686
9,0.0015828350334154062,10,10,5,10,10,1,5686
24,0.004220893422441084,10,10,5,7,10,6,5686
5,0.0008793527963418924,10,10,7,8,10,8,5686
2,0.00035174111853675694,10,10,7,10,10,10,5686
1,0.00017587055926837847,10,10,7,3,10,4,5686
6,0.001055223355610271,10,10,7,8,10,6,5686
2,0.00035174111853675694,10,10,7,10,10,10,5686
2,0.00035174111853675694,10,10,7,10,10,10,5686
4,0.0007034822370735139,10,10,7,9,10,3,5686
1,0.00017587055926837847,10,10,7,10,10,5,5686
20,0.0035174111853675696,10,10,7,7,10,4,5686
1,0.00017587055926837847,10,10,6,8,10,9,5686
3,0.0005276116778051355,10,10,6,10,10,7,5686
0,0.0,10,10,6,3,10,7,5686
21,0.003693281744635948,10,10,6,8,10,6,5686
0,0.0,10,10,6,10,10,3,5686
3,0.0005276116778051355,10,10,6,10,10,6,5686
3,0.0005276116778051355,10,10,6,9,10,7,5686
0,0.0,10,10,6,10,10,10,5686
10,0.0017587055926837848,10,10,6,7,10,7,5686
0,0.0,10,10,8,8,10,1,5686
1,0.00017587055926837847,10,10,8,10,10,10,5686
1,0.00017587055926837847,10,10,8,3,10,10,5686
3,0.0005276116778051355,10,10,8,8,10,8,5686
1,0.00017587055926837847,10,10,8,10,10,10,5686
1,0.00017587055926837847,10,10,8,10,10,10,5686
4,0.0007034822370735139,10,10,8,9,10,7,5686
1,0.00017587055926837847,10,10,8,10,10,10,5686
4,0.0007034822370735139,10,10,8,7,10,8,5686
10,0.0017587055926837848,10,10,5,8,10,10,5686
0,0.0,10,10,5,10,10,2,5686
3,0.0005276116778051355,10,10,5,3,10,5,5686
16,0.0028139289482940555,10,10,5,8,10,6,5686
3,0.0005276116778051355,10,10,5,10,10,6,5686
6,0.001055223355610271,10,10,5,10,10,10,5686
3,0.0005276116778051355,10,10,5,9,10,2,5686
0,0.0,10,10,5,10,10,9,5686
24,0.004220893422441084,10,10,5,7,10,7,5686
0,0.0,10,10,4,8,10,10,5686
9,0.0015828350334154062,10,10,4,10,10,6,5686
8,0.0014069644741470278,10,10,4,3,10,5,5686
28,0.004924375659514597,10,10,4,8,10,5,5686
0,0.0,10,10,4,10,10,1,5686
2,0.00035174111853675694,10,10,4,10,10,8,5686
9,0.0015828350334154062,10,10,4,9,10,5,5686
0,0.0,10,10,4,10,10,10,5686
61,0.010728104115371086,10,10,4,7,10,5,5686
18,0.0031656700668308124,10,10,7,8,10,1,5686
3,0.0005276116778051355,10,10,7,10,10,5,5686
8,0.0014069644741470278,10,10,7,3,10,6,5686
9,0.0015828350334154062,10,10,7,8,10,7,5686
1,0.00017587055926837847,10,10,7,10,10,7,5686
1,0.00017587055926837847,10,10,7,10,10,7,5686
1,0.00017587055926837847,10,10,7,9,10,3,5686
7,0.0012310939148786493,10,10,7,10,10,1,5686
30,0.005276116778051354,10,10,7,7,10,4,5686
20,0.0035174111853675696,10,10,6,8,10,5,5686
4,0.0007034822370735139,10,10,6,10,10,4,5686
1,0.00017587055926837847,10,10,6,3,10,6,5686
2,0.00035174111853675694,10,10,6,8,10,8,5686
4,0.0007034822370735139,10,10,6,10,10,6,5686
4,0.0007034822370735139,10,10,6,10,10,4,5686
4,0.0007034822370735139,10,10,6,9,10,7,5686
0,0.0,10,10,6,10,10,8,5686
24,0.004220893422441084,10,10,6,7,10,7,5686
10,0.0017587055926837848,10,10,6,8,10,8,5686
6,0.001055223355610271,10,10,6,10,10,4,5686
4,0.0007034822370735139,10,10,6,3,10,3,5686
20,0.0035174111853675696,10,10,6,8,10,5,5686
6,0.001055223355610271,10,10,6,10,10,4,5686
5,0.0008793527963418924,10,10,6,10,10,7,5686
0,0.0,10,10,6,9,10,6,5686
5,0.0008793527963418924,10,10,6,10,10,6,5686
34,0.005979599015124868,10,10,6,7,10,4,5686
1,0.00017587055926837847,10,10,7,8,10,10,5686
9,0.0015828350334154062,10,10,7,10,10,6,5686
3,0.0005276116778051355,10,10,7,3,10,7,5686
3,0.0005276116778051355,10,10,7,8,10,8,5686
0,0.0,10,10,7,10,10,3,5686
9,0.0015828350334154062,10,10,7,10,10,6,5686
0,0.0,10,10,7,9,10,9,5686
1,0.00017587055926837847,10,10,7,10,10,8,5686
0,0.0,10,10,7,7,10,8,5686
1,0.00017587055926837847,10,10,5,8,10,1,5686
1,0.00017587055926837847,10,10,5,10,10,7,5686
4,0.0007034822370735139,10,10,5,3,10,5,5686
2,0.00035174111853675694,10,10,5,8,10,7,5686
1,0.00017587055926837847,10,10,5,10,10,7,5686
1,0.00017587055926837847,10,10,5,10,10,7,5686
1,0.00017587055926837847,10,10,5,9,10,7,5686
13,0.0022863172704889203,10,10,5,10,10,6,5686
114,0.020049243756595145,10,10,5,7,10,6,5686
5,0.0008793527963418924,10,10,0,8,10,1,5686
0,0.0,10,10,0,10,10,111.7,5686
0,0.0,10,10,0,3,10,1,5686
0,0.0,10,10,0,8,10,6.27,5686
0,0.0,10,10,0,10,10,254.76,5686
0,0.0,10,10,0,10,10,316.06,5686
0,0.0,10,10,0,9,10,0,5686
0,0.0,10,10,0,10,10,723.21,5686
0,0.0,10,10,0,7,10,51.37,5686
2,0.00035174111853675694,10,1,3,8,1,8,5686
5,0.0008793527963418924,10,1,3,10,1,10,5686
5,0.0008793527963418924,10,1,3,3,1,1,5686
4,0.0007034822370735139,10,1,3,8,1,1,5686
1,0.00017587055926837847,10,1,3,10,1,7,5686
0,0.0,10,1,3,10,1,6,5686
0,0.0,10,1,3,9,1,8,5686
0,0.0,10,1,3,10,1,2,5686
2,0.00035174111853675694,10,1,3,7,1,3,5686
3,0.0005276116778051355,10,1,1,8,1,1,5686
3,0.0005276116778051355,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,3,1,1,5686
3,0.0005276116778051355,10,1,1,8,1,1,5686
3,0.0005276116778051355,10,1,1,10,1,1,5686
3,0.0005276116778051355,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,9,1,1,5686
3,0.0005276116778051355,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,7,1,1,5686
0,0.0,10,1,7,8,1,4,5686
1,0.00017587055926837847,10,1,7,10,1,6,5686
5,0.0008793527963418924,10,1,7,3,1,5,5686
5,0.0008793527963418924,10,1,7,8,1,8,5686
1,0.00017587055926837847,10,1,7,10,1,10,5686
0,0.0,10,1,7,10,1,8,5686
7,0.0012310939148786493,10,1,7,9,1,1,5686
0,0.0,10,1,7,10,1,8,5686
13,0.0022863172704889203,10,1,7,7,1,6,5686
2,0.00035174111853675694,10,1,1,8,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,3,1,1,5686
2,0.00035174111853675694,10,1,1,8,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
2,0.00035174111853675694,10,1,1,9,1,1,5686
2,0.00035174111853675694,10,1,1,10,1,1,5686
3,0.0005276116778051355,10,1,1,7,1,1,5686
0,0.0,10,1,1,8,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
0,0.0,10,1,1,3,1,1,5686
0,0.0,10,1,1,8,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
0,0.0,10,1,1,9,1,1,5686
1,0.00017587055926837847,10,1,1,10,1,1,5686
5,0.0008793527963418924,10,1,1,7,1,1,5686
9,0.0015828350334154062,10,1,5,8,1,1,5686
1,0.00017587055926837847,10,1,5,10,1,1,5686
3,0.0005276116778051355,10,1,5,3,1,2,5686
2,0.00035174111853675694,10,1,5,8,1,3,5686
1,0.00017587055926837847,10,1,5,10,1,1,5686
1,0.00017587055926837847,10,1,5,10,1,1,5686
1,0.00017587055926837847,10,1,5,9,1,2,5686
1,0.00017587055926837847,10,1,5,10,1,1,5686
10,0.0017587055926837848,10,1,5,7,1,6,5686
1,0.00017587055926837847,10,1,7,8,1,8,5686
0,0.0,10,1,7,10,1,10,5686
8,0.0014069644741470278,10,1,7,3,1,4,5686
4,0.0007034822370735139,10,1,7,8,1,6,5686
0,0.0,10,1,7,10,1,10,5686
0,0.0,10,1,7,10,1,10,5686
0,0.0,10,1,7,9,1,3,5686
0,0.0,10,1,7,10,1,5,5686
6,0.001055223355610271,10,1,7,7,1,4,5686
1,0.00017587055926837847,10,1,6,8,1,9,5686
1,0.00017587055926837847,10,1,6,10,1,7,5686
5,0.0008793527963418924,10,1,6,3,1,7,5686
10,0.0017587055926837848,10,1,6,8,1,6,5686
0,0.0,10,1,6,10,1,3,5686
3,0.0005276116778051355,10,1,6,10,1,6,5686
5,0.0008793527963418924,10,1,6,9,1,7,5686
0,0.0,10,1,6,10,1,10,5686
6,0.001055223355610271,10,1,6,7,1,7,5686
0,0.0,10,1,8,8,1,1,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
1,0.00017587055926837847,10,1,8,3,1,10,5686
1,0.00017587055926837847,10,1,8,8,1,8,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
1,0.00017587055926837847,10,1,8,10,1,10,5686
