occurrences,pct,param1,param2,param3,param4,value1,value2,value3,value4,nrn
0,0.0,10,3,1,8,5,2,1,10,2843
0,0.0,10,3,1,5,10,10,1,2,2843
0,0.0,10,3,1,5,10,1,1,6,2843
0,0.0,10,3,1,5,10,6,1,10,2843
0,0.0,10,3,1,5,5,2,1,9,2843
0,0.0,10,3,1,4,10,10,1,6,2843
1,0.00035174111853675694,10,3,1,4,10,1,1,5,2843
0,0.0,10,3,1,4,10,6,1,8,2843
0,0.0,10,3,1,4,5,2,1,10,2843
0,0.0,10,3,1,7,10,10,1,5,2843
0,0.0,10,3,1,7,10,1,1,7,2843
1,0.00035174111853675694,10,3,1,7,10,6,1,7,2843
1,0.00035174111853675694,10,3,1,7,5,2,1,1,2843
1,0.00035174111853675694,10,3,1,6,10,10,1,4,2843
0,0.0,10,3,1,6,10,1,1,8,2843
0,0.0,10,3,1,6,10,6,1,4,2843
1,0.00035174111853675694,10,3,1,6,5,2,1,8,2843
0,0.0,10,3,1,6,10,10,1,4,2843
1,0.00035174111853675694,10,3,1,6,10,1,1,5,2843
0,0.0,10,3,1,6,10,6,1,7,2843
0,0.0,10,3,1,6,5,2,1,6,2843
0,0.0,10,3,1,7,10,10,1,6,2843
1,0.00035174111853675694,10,3,1,7,10,1,1,8,2843
0,0.0,10,3,1,7,10,6,1,6,2843
0,0.0,10,3,1,7,5,2,1,8,2843
0,0.0,10,3,1,5,10,10,1,7,2843
0,0.0,10,3,1,5,10,1,1,7,2843
0,0.0,10,3,1,5,10,6,1,7,2843
0,0.0,10,3,1,5,5,2,1,6,2843
0,0.0,10,3,1,0,10,10,1,111.7,2843
0,0.0,10,3,1,0,10,1,1,6.27,2843
0,0.0,10,3,1,0,10,6,1,316.06,2843
0,0.0,10,3,1,0,5,2,1,723.21,2843
0,0.0,10,3,5,7,10,10,1,10,2843
0,0.0,10,3,5,7,10,1,3,6,2843
0,0.0,10,3,5,7,10,6,1,10,2843
1,0.00035174111853675694,10,3,5,7,5,2,1,5,2843
0,0.0,10,3,5,6,10,10,1,7,2843
0,0.0,10,3,5,6,10,1,3,6,2843
0,0.0,10,3,5,6,10,6,1,6,2843
0,0.0,10,3,5,6,5,2,1,10,2843
0,0.0,10,3,5,8,10,10,1,10,2843
0,0.0,10,3,5,8,10,1,3,8,2843
0,0.0,10,3,5,8,10,6,1,10,2843
0,0.0,10,3,5,8,5,2,1,10,2843
0,0.0,10,3,5,5,10,10,1,2,2843
0,0.0,10,3,5,5,10,1,3,6,2843
0,0.0,10,3,5,5,10,6,1,10,2843
2,0.0007034822370735139,10,3,5,5,5,2,1,9,2843
1,0.00035174111853675694,10,3,5,4,10,10,1,6,2843
2,0.0007034822370735139,10,3,5,4,10,1,3,5,2843
0,0.0,10,3,5,4,10,6,1,8,2843
0,0.0,10,3,5,4,5,2,1,10,2843
0,0.0,10,3,5,7,10,10,1,5,2843
1,0.00035174111853675694,10,3,5,7,10,1,3,7,2843
1,0.00035174111853675694,10,3,5,7,10,6,1,7,2843
1,0.00035174111853675694,10,3,5,7,5,2,1,1,2843
0,0.0,10,3,5,6,10,10,1,4,2843
1,0.00035174111853675694,10,3,5,6,10,1,3,8,2843
0,0.0,10,3,5,6,10,6,1,4,2843
0,0.0,10,3,5,6,5,2,1,8,2843
1,0.00035174111853675694,10,3,5,6,10,10,1,4,2843
1,0.00035174111853675694,10,3,5,6,10,1,3,5,2843
0,0.0,10,3,5,6,10,6,1,7,2843
0,0.0,10,3,5,6,5,2,1,6,2843
0,0.0,10,3,5,7,10,10,1,6,2843
0,0.0,10,3,5,7,10,1,3,8,2843
0,0.0,10,3,5,7,10,6,1,6,2843
0,0.0,10,3,5,7,5,2,1,8,2843
0,0.0,10,3,5,5,10,10,1,7,2843
0,0.0,10,3,5,5,10,1,3,7,2843
0,0.0,10,3,5,5,10,6,1,7,2843
1,0.00035174111853675694,10,3,5,5,5,2,1,6,2843
0,0.0,10,3,5,0,10,10,1,111.7,2843
0,0.0,10,3,5,0,10,1,3,6.27,2843
0,0.0,10,3,5,0,10,6,1,316.06,2843
0,0.0,10,3,5,0,5,2,1,723.21,2843
2,0.0007034822370735139,10,3,7,6,10,10,10,7,2843
2,0.0007034822370735139,10,3,7,6,10,1,6,6,2843
1,0.00035174111853675694,10,3,7,6,10,6,10,6,2843
0,0.0,10,3,7,6,5,2,5,10,2843
0,0.0,10,3,7,8,10,10,10,10,2843
3,0.001055223355610271,10,3,7,8,10,1,6,8,2843
1,0.00035174111853675694,10,3,7,8,10,6,10,10,2843
0,0.0,10,3,7,8,5,2,5,10,2843
0,0.0,10,3,7,5,10,10,10,2,2843
0,0.0,10,3,7,5,10,1,6,6,2843
0,0.0,10,3,7,5,10,6,10,10,2843
2,0.0007034822370735139,10,3,7,5,5,2,5,9,2843
1,0.00035174111853675694,10,3,7,4,10,10,10,6,2843
1,0.00035174111853675694,10,3,7,4,10,1,6,5,2843
0,0.0,10,3,7,4,10,6,10,8,2843
0,0.0,10,3,7,4,5,2,5,10,2843
1,0.00035174111853675694,10,3,7,7,10,10,10,5,2843
2,0.0007034822370735139,10,3,7,7,10,1,6,7,2843
2,0.0007034822370735139,10,3,7,7,10,6,10,7,2843
2,0.0007034822370735139,10,3,7,7,5,2,5,1,2843
1,0.00035174111853675694,10,3,7,6,10,10,10,4,2843
0,0.0,10,3,7,6,10,1,6,8,2843
2,0.0007034822370735139,10,3,7,6,10,6,10,4,2843
1,0.00035174111853675694,10,3,7,6,5,2,5,8,2843
0,0.0,10,3,7,6,10,10,10,4,2843
0,0.0,10,3,7,6,10,1,6,5,2843
0,0.0,10,3,7,6,10,6,10,7,2843
0,0.0,10,3,7,6,5,2,5,6,2843
4,0.0014069644741470278,10,3,7,7,10,10,10,6,2843
0,0.0,10,3,7,7,10,1,6,8,2843
0,0.0,10,3,7,7,10,6,10,6,2843
0,0.0,10,3,7,7,5,2,5,8,2843
1,0.00035174111853675694,10,3,7,5,10,10,10,7,2843
1,0.00035174111853675694,10,3,7,5,10,1,6,7,2843
1,0.00035174111853675694,10,3,7,5,10,6,10,7,2843
1,0.00035174111853675694,10,3,7,5,5,2,5,6,2843
0,0.0,10,3,7,0,10,10,10,111.7,2843
0,0.0,10,3,7,0,10,1,6,6.27,2843
0,0.0,10,3,7,0,10,6,10,316.06,2843
0,0.0,10,3,7,0,5,2,5,723.21,2843
0,0.0,10,3,6,8,10,10,7,10,2843
0,0.0,10,3,6,8,10,1,6,8,2843
0,0.0,10,3,6,8,10,6,6,10,2843
0,0.0,10,3,6,8,5,2,10,10,2843
1,0.00035174111853675694,10,3,6,5,10,10,7,2,2843
1,0.00035174111853675694,10,3,6,5,10,1,6,6,2843
0,0.0,10,3,6,5,10,6,6,10,2843
0,0.0,10,3,6,5,5,2,10,9,2843
3,0.001055223355610271,10,3,6,4,10,10,7,6,2843
2,0.0007034822370735139,10,3,6,4,10,1,6,5,2843
0,0.0,10,3,6,4,10,6,6,8,2843
0,0.0,10,3,6,4,5,2,10,10,2843
3,0.001055223355610271,10,3,6,7,10,10,7,5,2843
1,0.00035174111853675694,10,3,6,7,10,1,6,7,2843
3,0.001055223355610271,10,3,6,7,10,6,6,7,2843
0,0.0,10,3,6,7,5,2,10,1,2843
1,0.00035174111853675694,10,3,6,6,10,10,7,4,2843
1,0.00035174111853675694,10,3,6,6,10,1,6,8,2843
7,0.0024621878297572987,10,3,6,6,10,6,6,4,2843
0,0.0,10,3,6,6,5,2,10,8,2843
0,0.0,10,3,6,6,10,10,7,4,2843
2,0.0007034822370735139,10,3,6,6,10,1,6,5,2843
1,0.00035174111853675694,10,3,6,6,10,6,6,7,2843
0,0.0,10,3,6,6,5,2,10,6,2843
4,0.0014069644741470278,10,3,6,7,10,10,7,6,2843
1,0.00035174111853675694,10,3,6,7,10,1,6,8,2843
9,0.0031656700668308124,10,3,6,7,10,6,6,6,2843
0,0.0,10,3,6,7,5,2,10,8,2843
1,0.00035174111853675694,10,3,6,5,10,10,7,7,2843
1,0.00035174111853675694,10,3,6,5,10,1,6,7,2843
1,0.00035174111853675694,10,3,6,5,10,6,6,7,2843
0,0.0,10,3,6,5,5,2,10,6,2843
0,0.0,10,3,6,0,10,10,7,111.7,2843
0,0.0,10,3,6,0,10,1,6,6.27,2843
0,0.0,10,3,6,0,10,6,6,316.06,2843
0,0.0,10,3,6,0,5,2,10,723.21,2843
0,0.0,10,3,8,5,10,10,10,2,2843
0,0.0,10,3,8,5,10,1,8,6,2843
0,0.0,10,3,8,5,10,6,10,10,2843
0,0.0,10,3,8,5,5,2,10,9,2843
1,0.00035174111853675694,10,3,8,4,10,10,10,6,2843
0,0.0,10,3,8,4,10,1,8,5,2843
1,0.00035174111853675694,10,3,8,4,10,6,10,8,2843
0,0.0,10,3,8,4,5,2,10,10,2843
1,0.00035174111853675694,10,3,8,7,10,10,10,5,2843
2,0.0007034822370735139,10,3,8,7,10,1,8,7,2843
0,0.0,10,3,8,7,10,6,10,7,2843
0,0.0,10,3,8,7,5,2,10,1,2843
0,0.0,10,3,8,6,10,10,10,4,2843
0,0.0,10,3,8,6,10,1,8,8,2843
0,0.0,10,3,8,6,10,6,10,4,2843
0,0.0,10,3,8,6,5,2,10,8,2843
0,0.0,10,3,8,6,10,10,10,4,2843
0,0.0,10,3,8,6,10,1,8,5,2843
0,0.0,10,3,8,6,10,6,10,7,2843
0,0.0,10,3,8,6,5,2,10,6,2843
0,0.0,10,3,8,7,10,10,10,6,2843
0,0.0,10,3,8,7,10,1,8,8,2843
0,0.0,10,3,8,7,10,6,10,6,2843
0,0.0,10,3,8,7,5,2,10,8,2843
0,0.0,10,3,8,5,10,10,10,7,2843
1,0.00035174111853675694,10,3,8,5,10,1,8,7,2843
1,0.00035174111853675694,10,3,8,5,10,6,10,7,2843
0,0.0,10,3,8,5,5,2,10,6,2843
0,0.0,10,3,8,0,10,10,10,111.7,2843
0,0.0,10,3,8,0,10,1,8,6.27,2843
0,0.0,10,3,8,0,10,6,10,316.06,2843
0,0.0,10,3,8,0,5,2,10,723.21,2843
7,0.0024621878297572987,10,3,5,4,10,10,2,6,2843
1,0.00035174111853675694,10,3,5,4,10,1,6,5,2843
0,0.0,10,3,5,4,10,6,10,8,2843
0,0.0,10,3,5,4,5,2,9,10,2843
2,0.0007034822370735139,10,3,5,7,10,10,2,5,2843
1,0.00035174111853675694,10,3,5,7,10,1,6,7,2843
1,0.00035174111853675694,10,3,5,7,10,6,10,7,2843
1,0.00035174111853675694,10,3,5,7,5,2,9,1,2843
2,0.0007034822370735139,10,3,5,6,10,10,2,4,2843
1,0.00035174111853675694,10,3,5,6,10,1,6,8,2843
0,0.0,10,3,5,6,10,6,10,4,2843
0,0.0,10,3,5,6,5,2,9,8,2843
0,0.0,10,3,5,6,10,10,2,4,2843
0,0.0,10,3,5,6,10,1,6,5,2843
1,0.00035174111853675694,10,3,5,6,10,6,10,7,2843
0,0.0,10,3,5,6,5,2,9,6,2843
3,0.001055223355610271,10,3,5,7,10,10,2,6,2843
0,0.0,10,3,5,7,10,1,6,8,2843
0,0.0,10,3,5,7,10,6,10,6,2843
0,0.0,10,3,5,7,5,2,9,8,2843
1,0.00035174111853675694,10,3,5,5,10,10,2,7,2843
0,0.0,10,3,5,5,10,1,6,7,2843
1,0.00035174111853675694,10,3,5,5,10,6,10,7,2843
1,0.00035174111853675694,10,3,5,5,5,2,9,6,2843
0,0.0,10,3,5,0,10,10,2,111.7,2843
0,0.0,10,3,5,0,10,1,6,6.27,2843
0,0.0,10,3,5,0,10,6,10,316.06,2843
0,0.0,10,3,5,0,5,2,9,723.21,2843
1,0.00035174111853675694,10,3,4,7,10,10,6,5,2843
5,0.0017587055926837848,10,3,4,7,10,1,5,7,2843
0,0.0,10,3,4,7,10,6,8,7,2843
0,0.0,10,3,4,7,5,2,10,1,2843
6,0.002110446711220542,10,3,4,6,10,10,6,4,2843
2,0.0007034822370735139,10,3,4,6,10,1,5,8,2843
0,0.0,10,3,4,6,10,6,8,4,2843
0,0.0,10,3,4,6,5,2,10,8,2843
2,0.0007034822370735139,10,3,4,6,10,10,6,4,2843
3,0.001055223355610271,10,3,4,6,10,1,5,5,2843
0,0.0,10,3,4,6,10,6,8,7,2843
0,0.0,10,3,4,6,5,2,10,6,2843
7,0.0024621878297572987,10,3,4,7,10,10,6,6,2843
1,0.00035174111853675694,10,3,4,7,10,1,5,8,2843
0,0.0,10,3,4,7,10,6,8,6,2843
0,0.0,10,3,4,7,5,2,10,8,2843
1,0.00035174111853675694,10,3,4,5,10,10,6,7,2843
1,0.00035174111853675694,10,3,4,5,10,1,5,7,2843
0,0.0,10,3,4,5,10,6,8,7,2843
0,0.0,10,3,4,5,5,2,10,6,2843
0,0.0,10,3,4,0,10,10,6,111.7,2843
0,0.0,10,3,4,0,10,1,5,6.27,2843
0,0.0,10,3,4,0,10,6,8,316.06,2843
0,0.0,10,3,4,0,5,2,10,723.21,2843
5,0.0017587055926837848,10,3,7,6,10,10,5,4,2843
1,0.00035174111853675694,10,3,7,6,10,1,7,8,2843
3,0.001055223355610271,10,3,7,6,10,6,7,4,2843
2,0.0007034822370735139,10,3,7,6,5,2,1,8,2843
2,0.0007034822370735139,10,3,7,6,10,10,5,4,2843
0,0.0,10,3,7,6,10,1,7,5,2843
0,0.0,10,3,7,6,10,6,7,7,2843
0,0.0,10,3,7,6,5,2,1,6,2843
4,0.0014069644741470278,10,3,7,7,10,10,5,6,2843
1,0.00035174111853675694,10,3,7,7,10,1,7,8,2843
4,0.0014069644741470278,10,3,7,7,10,6,7,6,2843
0,0.0,10,3,7,7,5,2,1,8,2843
2,0.0007034822370735139,10,3,7,5,10,10,5,7,2843
1,0.00035174111853675694,10,3,7,5,10,1,7,7,2843
0,0.0,10,3,7,5,10,6,7,7,2843
2,0.0007034822370735139,10,3,7,5,5,2,1,6,2843
0,0.0,10,3,7,0,10,10,5,111.7,2843
0,0.0,10,3,7,0,10,1,7,6.27,2843
0,0.0,10,3,7,0,10,6,7,316.06,2843
0,0.0,10,3,7,0,5,2,1,723.21,2843
1,0.00035174111853675694,10,3,6,6,10,10,4,4,2843
0,0.0,10,3,6,6,10,1,8,5,2843
0,0.0,10,3,6,6,10,6,4,7,2843
0,0.0,10,3,6,6,5,2,8,6,2843
4,0.0014069644741470278,10,3,6,7,10,10,4,6,2843
0,0.0,10,3,6,7,10,1,8,8,2843
5,0.0017587055926837848,10,3,6,7,10,6,4,6,2843
0,0.0,10,3,6,7,5,2,8,8,2843
0,0.0,10,3,6,5,10,10,4,7,2843
0,0.0,10,3,6,5,10,1,8,7,2843
1,0.00035174111853675694,10,3,6,5,10,6,4,7,2843
3,0.001055223355610271,10,3,6,5,5,2,8,6,2843
0,0.0,10,3,6,0,10,10,4,111.7,2843
0,0.0,10,3,6,0,10,1,8,6.27,2843
0,0.0,10,3,6,0,10,6,4,316.06,2843
0,0.0,10,3,6,0,5,2,8,723.21,2843
3,0.001055223355610271,10,3,6,7,10,10,4,6,2843
0,0.0,10,3,6,7,10,1,5,8,2843
1,0.00035174111853675694,10,3,6,7,10,6,7,6,2843
0,0.0,10,3,6,7,5,2,6,8,2843
0,0.0,10,3,6,5,10,10,4,7,2843
0,0.0,10,3,6,5,10,1,5,7,2843
0,0.0,10,3,6,5,10,6,7,7,2843
1,0.00035174111853675694,10,3,6,5,5,2,6,6,2843
0,0.0,10,3,6,0,10,10,4,111.7,2843
0,0.0,10,3,6,0,10,1,5,6.27,2843
0,0.0,10,3,6,0,10,6,7,316.06,2843
0,0.0,10,3,6,0,5,2,6,723.21,2843
0,0.0,10,3,7,5,10,10,6,7,2843
2,0.0007034822370735139,10,3,7,5,10,1,8,7,2843
2,0.0007034822370735139,10,3,7,5,10,6,6,7,2843
0,0.0,10,3,7,5,5,2,8,6,2843
0,0.0,10,3,7,0,10,10,6,111.7,2843
0,0.0,10,3,7,0,10,1,8,6.27,2843
0,0.0,10,3,7,0,10,6,6,316.06,2843
0,0.0,10,3,7,0,5,2,8,723.21,2843
0,0.0,10,3,5,0,10,10,7,111.7,2843
0,0.0,10,3,5,0,10,1,7,6.27,2843
0,0.0,10,3,5,0,10,6,7,316.06,2843
0,0.0,10,3,5,0,5,2,6,723.21,2843
1,0.00035174111853675694,10,1,7,1,10,1,6,1,2843
1,0.00035174111853675694,10,1,7,1,10,1,8,1,2843
1,0.00035174111853675694,10,1,7,1,10,1,8,1,2843
0,0.0,10,1,7,1,5,1,8,1,2843
0,0.0,10,1,7,1,10,1,6,1,2843
1,0.00035174111853675694,10,1,7,1,10,1,8,1,2843
1,0.00035174111853675694,10,1,7,1,10,1,8,1,2843
0,0.0,10,1,7,1,5,1,8,1,2843
0,0.0,10,1,7,5,10,1,6,1,2843
1,0.00035174111853675694,10,1,7,5,10,1,8,3,2843
0,0.0,10,1,7,5,10,1,8,1,2843
0,0.0,10,1,7,5,5,1,8,1,2843
0,0.0,10,1,7,7,10,1,6,10,2843
3,0.001055223355610271,10,1,7,7,10,1,8,6,2843
1,0.00035174111853675694,10,1,7,7,10,1,8,10,2843
0,0.0,10,1,7,7,5,1,8,5,2843
2,0.0007034822370735139,10,1,7,6,10,1,6,7,2843
3,0.001055223355610271,10,1,7,6,10,1,8,6,2843
3,0.001055223355610271,10,1,7,6,10,1,8,6,2843
0,0.0,10,1,7,6,5,1,8,10,2843
0,0.0,10,1,7,8,10,1,6,10,2843
0,0.0,10,1,7,8,10,1,8,8,2843
1,0.00035174111853675694,10,1,7,8,10,1,8,10,2843
0,0.0,10,1,7,8,5,1,8,10,2843
2,0.0007034822370735139,10,1,7,5,10,1,6,2,2843
0,0.0,10,1,7,5,10,1,8,6,2843
3,0.001055223355610271,10,1,7,5,10,1,8,10,2843
0,0.0,10,1,7,5,5,1,8,9,2843
3,0.001055223355610271,10,1,7,4,10,1,6,6,2843
3,0.001055223355610271,10,1,7,4,10,1,8,5,2843
0,0.0,10,1,7,4,10,1,8,8,2843
0,0.0,10,1,7,4,5,1,8,10,2843
3,0.001055223355610271,10,1,7,7,10,1,6,5,2843
2,0.0007034822370735139,10,1,7,7,10,1,8,7,2843
2,0.0007034822370735139,10,1,7,7,10,1,8,7,2843
0,0.0,10,1,7,7,5,1,8,1,2843
3,0.001055223355610271,10,1,7,6,10,1,6,4,2843
0,0.0,10,1,7,6,10,1,8,8,2843
0,0.0,10,1,7,6,10,1,8,4,2843
0,0.0,10,1,7,6,5,1,8,8,2843
2,0.0007034822370735139,10,1,7,6,10,1,6,4,2843
1,0.00035174111853675694,10,1,7,6,10,1,8,5,2843
1,0.00035174111853675694,10,1,7,6,10,1,8,7,2843
0,0.0,10,1,7,6,5,1,8,6,2843
3,0.001055223355610271,10,1,7,7,10,1,6,6,2843
0,0.0,10,1,7,7,10,1,8,8,2843
1,0.00035174111853675694,10,1,7,7,10,1,8,6,2843
0,0.0,10,1,7,7,5,1,8,8,2843
0,0.0,10,1,7,5,10,1,6,7,2843
0,0.0,10,1,7,5,10,1,8,7,2843
0,0.0,10,1,7,5,10,1,8,7,2843
0,0.0,10,1,7,5,5,1,8,6,2843
0,0.0,10,1,7,0,10,1,6,111.7,2843
0,0.0,10,1,7,0,10,1,8,6.27,2843
0,0.0,10,1,7,0,10,1,8,316.06,2843
0,0.0,10,1,7,0,5,1,8,723.21,2843
4,0.0014069644741470278,10,1,1,1,10,1,1,1,2843
4,0.0014069644741470278,10,1,1,1,10,1,1,1,2843
4,0.0014069644741470278,10,1,1,1,10,1,1,1,2843
0,0.0,10,1,1,1,5,1,1,1,2843
3,0.001055223355610271,10,1,1,5,10,1,1,1,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,3,2843
3,0.001055223355610271,10,1,1,5,10,1,1,1,2843
0,0.0,10,1,1,5,5,1,1,1,2843
2,0.0007034822370735139,10,1,1,7,10,1,1,10,2843
2,0.0007034822370735139,10,1,1,7,10,1,1,6,2843
2,0.0007034822370735139,10,1,1,7,10,1,1,10,2843
0,0.0,10,1,1,7,5,1,1,5,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,7,2843
0,0.0,10,1,1,6,10,1,1,6,2843
0,0.0,10,1,1,6,10,1,1,6,2843
0,0.0,10,1,1,6,5,1,1,10,2843
1,0.00035174111853675694,10,1,1,8,10,1,1,10,2843
0,0.0,10,1,1,8,10,1,1,8,2843
1,0.00035174111853675694,10,1,1,8,10,1,1,10,2843
1,0.00035174111853675694,10,1,1,8,5,1,1,10,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,2,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,6,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,10,2843
0,0.0,10,1,1,5,5,1,1,9,2843
1,0.00035174111853675694,10,1,1,4,10,1,1,6,2843
5,0.0017587055926837848,10,1,1,4,10,1,1,5,2843
0,0.0,10,1,1,4,10,1,1,8,2843
0,0.0,10,1,1,4,5,1,1,10,2843
3,0.001055223355610271,10,1,1,7,10,1,1,5,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,7,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,7,2843
0,0.0,10,1,1,7,5,1,1,1,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,4,2843
0,0.0,10,1,1,6,10,1,1,8,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,4,2843
0,0.0,10,1,1,6,5,1,1,8,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,4,2843
3,0.001055223355610271,10,1,1,6,10,1,1,5,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,7,2843
1,0.00035174111853675694,10,1,1,6,5,1,1,6,2843
0,0.0,10,1,1,7,10,1,1,6,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,8,2843
0,0.0,10,1,1,7,10,1,1,6,2843
0,0.0,10,1,1,7,5,1,1,8,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,7,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,7,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,7,2843
1,0.00035174111853675694,10,1,1,5,5,1,1,6,2843
0,0.0,10,1,1,0,10,1,1,111.7,2843
0,0.0,10,1,1,0,10,1,1,6.27,2843
0,0.0,10,1,1,0,10,1,1,316.06,2843
0,0.0,10,1,1,0,5,1,1,723.21,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,1,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,3,2843
2,0.0007034822370735139,10,1,1,5,10,1,1,1,2843
0,0.0,10,1,1,5,5,1,1,1,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,10,2843
0,0.0,10,1,1,7,10,1,1,6,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,10,2843
0,0.0,10,1,1,7,5,1,1,5,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,7,2843
0,0.0,10,1,1,6,10,1,1,6,2843
0,0.0,10,1,1,6,10,1,1,6,2843
0,0.0,10,1,1,6,5,1,1,10,2843
1,0.00035174111853675694,10,1,1,8,10,1,1,10,2843
0,0.0,10,1,1,8,10,1,1,8,2843
1,0.00035174111853675694,10,1,1,8,10,1,1,10,2843
0,0.0,10,1,1,8,5,1,1,10,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,2,2843
1,0.00035174111853675694,10,1,1,5,10,1,1,6,2843
0,0.0,10,1,1,5,10,1,1,10,2843
0,0.0,10,1,1,5,5,1,1,9,2843
2,0.0007034822370735139,10,1,1,4,10,1,1,6,2843
5,0.0017587055926837848,10,1,1,4,10,1,1,5,2843
0,0.0,10,1,1,4,10,1,1,8,2843
0,0.0,10,1,1,4,5,1,1,10,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,5,2843
2,0.0007034822370735139,10,1,1,7,10,1,1,7,2843
2,0.0007034822370735139,10,1,1,7,10,1,1,7,2843
0,0.0,10,1,1,7,5,1,1,1,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,4,2843
0,0.0,10,1,1,6,10,1,1,8,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,4,2843
0,0.0,10,1,1,6,5,1,1,8,2843
2,0.0007034822370735139,10,1,1,6,10,1,1,4,2843
1,0.00035174111853675694,10,1,1,6,10,1,1,5,2843
0,0.0,10,1,1,6,10,1,1,7,2843
0,0.0,10,1,1,6,5,1,1,6,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,6,2843
0,0.0,10,1,1,7,10,1,1,8,2843
1,0.00035174111853675694,10,1,1,7,10,1,1,6,2843
0,0.0,10,1,1,7,5,1,1,8,2843
0,0.0,10,1,1,5,10,1,1,7,2843
0,0.0,10,1,1,5,10,1,1,7,2843
0,0.0,10,1,1,5,10,1,1,7,2843
0,0.0,10,1,1,5,5,1,1,6,2843
0,0.0,10,1,1,0,10,1,1,111.7,2843
0,0.0,10,1,1,0,10,1,1,6.27,2843
0,0.0,10,1,1,0,10,1,1,316.06,2843
0,0.0,10,1,1,0,5,1,1,723.21,2843
0,0.0,10,1,5,7,10,1,1,10,2843
0,0.0,10,1,5,7,10,1,3,6,2843
0,0.0,10,1,5,7,10,1,1,10,2843
1,0.00035174111853675694,10,1,5,7,5,1,1,5,2843
0,0.0,10,1,5,6,10,1,1,7,2843
2,0.0007034822370735139,10,1,5,6,10,1,3,6,2843
0,0.0,10,1,5,6,10,1,1,6,2843
0,0.0,10,1,5,6,5,1,1,10,2843
0,0.0,10,1,5,8,10,1,1,10,2843
0,0.0,10,1,5,8,10,1,3,8,2843
0,0.0,10,1,5,8,10,1,1,10,2843
0,0.0,10,1,5,8,5,1,1,10,2843
0,0.0,10,1,5,5,10,1,1,2,2843
0,0.0,10,1,5,5,10,1,3,6,2843
0,0.0,10,1,5,5,10,1,1,10,2843
0,0.0,10,1,5,5,5,1,1,9,2843
1,0.00035174111853675694,10,1,5,4,10,1,1,6,2843
3,0.001055223355610271,10,1,5,4,10,1,3,5,2843
0,0.0,10,1,5,4,10,1,1,8,2843
0,0.0,10,1,5,4,5,1,1,10,2843
1,0.00035174111853675694,10,1,5,7,10,1,1,5,2843
0,0.0,10,1,5,7,10,1,3,7,2843
1,0.00035174111853675694,10,1,5,7,10,1,1,7,2843
0,0.0,10,1,5,7,5,1,1,1,2843
1,0.00035174111853675694,10,1,5,6,10,1,1,4,2843
0,0.0,10,1,5,6,10,1,3,8,2843
1,0.00035174111853675694,10,1,5,6,10,1,1,4,2843
1,0.00035174111853675694,10,1,5,6,5,1,1,8,2843
1,0.00035174111853675694,10,1,5,6,10,1,1,4,2843
1,0.00035174111853675694,10,1,5,6,10,1,3,5,2843
1,0.00035174111853675694,10,1,5,6,10,1,1,7,2843
0,0.0,10,1,5,6,5,1,1,6,2843
0,0.0,10,1,5,7,10,1,1,6,2843
0,0.0,10,1,5,7,10,1,3,8,2843
0,0.0,10,1,5,7,10,1,1,6,2843
0,0.0,10,1,5,7,5,1,1,8,2843
0,0.0,10,1,5,5,10,1,1,7,2843
0,0.0,10,1,5,5,10,1,3,7,2843
0,0.0,10,1,5,5,10,1,1,7,2843
2,0.0007034822370735139,10,1,5,5,5,1,1,6,2843
0,0.0,10,1,5,0,10,1,1,111.7,2843
0,0.0,10,1,5,0,10,1,3,6.27,2843
0,0.0,10,1,5,0,10,1,1,316.06,2843
0,0.0,10,1,5,0,5,1,1,723.21,2843
2,0.0007034822370735139,10,1,7,6,10,1,10,7,2843
4,0.0014069644741470278,10,1,7,6,10,1,6,6,2843
1,0.00035174111853675694,10,1,7,6,10,1,10,6,2843
0,0.0,10,1,7,6,5,1,5,10,2843
1,0.00035174111853675694,10,1,7,8,10,1,10,10,2843
0,0.0,10,1,7,8,10,1,6,8,2843
1,0.00035174111853675694,10,1,7,8,10,1,10,10,2843
0,0.0,10,1,7,8,5,1,5,10,2843
